f0323_17,2,,328,train,26414840,26414840,3828874350
f0065_00,2,,380,train,26414840,26414840,4489025100
f0792_07,2,,388,train,26414840,26414840,4489025100
f0204_21,2,,355,train,26414840,26414840,4092934650
f0722_29,2,,341,train,26414840,26414840,3960904500
f0037_16,2,,404,train,26414840,26414840,4753085400
f1224_16,2,,255,train,26414840,26414840,2904663300
f0544_05,2,,371,train,26414840,26414840,4356994950
f1251_10,2,,388,train,26414840,26414840,4489025100
f0029_05,2,,248,train,26414840,26414840,2904663300
f0754_01,2,,286,train,26414840,26414840,3300753750
f0024_24,2,,375,train,26414840,26414840,4356994950
f0316_21,2,,380,train,26414840,26414840,4489025100
f0841_10,2,,390,train,26414840,26414840,4621055250
f0106_05,2,,317,train,26414840,26414840,3696844200
f0698_45,2,,416,train,26414840,26414840,4885115550
f3277_09,2,,178,train,26414840,26414840,2112482400
f3277_09,3,,178,train,26414840,26414840,2112482400
f0326_35,3,,381,train,26414840,26414840,4489025100
f0669_11,3,,274,train,26414840,26414840,3168723600
f0106_05,3,,317,train,26414840,26414840,3696844200
f0565_03,3,,337,train,26414840,26414840,3960904500
f1190_46,3,,268,train,26414840,26414840,3168723600
f3542_00,3,,165,train,26414840,26414840,1848422100
f0029_05,3,,248,train,26414840,26414840,2904663300
f1239_18,3,,266,train,26414840,26414840,3036693450
f0026_17,3,,364,train,26414840,26414840,4224964800
f0499_10,3,,296,train,26414840,26414840,3432783900
f1388_41,3,,160,train,26414840,26414840,1848422100
f0037_16,3,,404,train,26414840,26414840,4753085400
f1224_16,3,,255,train,26414840,26414840,2904663300
f2574_64,3,,162,train,26414840,26414840,1848422100
f3252_32,3,,183,train,26414840,26414840,2112482400
f0754_01,3,,286,train,26414840,26414840,3300753750
f0698_45,3,,416,train,26414840,26414840,4885115550
f0323_17,3,,328,train,26414840,26414840,3828874350
f0183_22,3,,389,train,26414840,26414840,4621055250
f0500_38,4,,339,train,26414840,26414840,3960904500
f0499_10,4,,296,train,26414840,26414840,3432783900
f0065_00,4,,380,train,26414840,26414840,4489025100
f1251_10,4,,388,train,26414840,26414840,4489025100
f0722_29,4,,341,train,26414840,26414840,3960904500
f3133_33,4,,182,train,26414840,26414840,2112482400
f0316_21,4,,380,train,26414840,26414840,4489025100
f0106_05,4,,317,train,26414840,26414840,3696844200
f1167_31,4,,296,train,26414840,26414840,3432783900
f0060_43,4,,304,train,26414840,26414840,3564814050
f3542_00,4,,165,train,26414840,26414840,1848422100
f0183_22,4,,389,train,26414840,26414840,4621055250
f0792_07,4,,388,train,26414840,26414840,4489025100
f0204_21,4,,355,train,26414840,26414840,4092934650
f3252_32,4,,183,train,26414840,26414840,2112482400
f0569_42,4,,297,train,26414840,26414840,3432783900
f0029_05,4,,248,train,26414840,26414840,2904663300
f1121_47,4,,238,train,26414840,26414840,2772633150
f0669_11,4,,274,train,26414840,26414840,3168723600
f0653_02,4,,346,train,26414840,26414840,4092934650
f3650_20,5,,160,train,26414840,26414840,1848422100
f0583_26,5,,365,train,26414840,26414840,4224964800
f0183_22,5,,389,train,26414840,26414840,4621055250
f0653_02,5,,346,train,26414840,26414840,4092934650
f0569_42,5,,297,train,26414840,26414840,3432783900
f0106_05,5,,317,train,26414840,26414840,3696844200
f0026_17,5,,364,train,26414840,26414840,4224964800
f1121_47,5,,238,train,26414840,26414840,2772633150
f2574_64,5,,162,train,26414840,26414840,1848422100
f1132_19,5,,358,train,26414840,26414840,4224964800
f1294_12,5,,332,train,26414840,26414840,3828874350
f1091_00,5,,412,train,26414840,26414840,4885115550
f3252_32,5,,183,train,26414840,26414840,2112482400
f0432_28,5,,311,train,26414840,26414840,3564814050
f1330_35,5,,282,train,26414840,26414840,3300753750
f3258_46,5,,178,train,26414840,26414840,2112482400
f0565_03,5,,337,train,26414840,26414840,3960904500
f0722_29,5,,341,train,26414840,26414840,3960904500
f0735_17,5,,342,train,26414840,26414840,3960904500
f1224_16,5,,255,train,26414840,26414840,2904663300
f0026_17,6,,364,train,26414840,26414840,4224964800
f2428_96,6,,176,train,26414840,26414840,1980452250
f3252_32,6,,183,train,26414840,26414840,2112482400
f0392_15,6,,393,train,26414840,26414840,4621055250
f1132_19,6,,358,train,26414840,26414840,4224964800
f1121_47,6,,238,train,26414840,26414840,2772633150
f3848_28,6,,183,train,26414840,26414840,2112482400
f0106_05,6,,317,train,26414840,26414840,3696844200
f0669_11,6,,274,train,26414840,26414840,3168723600
f0183_22,6,,389,train,26414840,26414840,4621055250
f0544_05,6,,371,train,26414840,26414840,4356994950
f3133_33,6,,182,train,26414840,26414840,2112482400
f1875_21,6,,179,train,26414840,26414840,2112482400
f0204_21,6,,355,train,26414840,26414840,4092934650
f1330_35,6,,282,train,26414840,26414840,3300753750
f0060_43,6,,304,train,26414840,26414840,3564814050
f0029_05,6,,248,train,26414840,26414840,2904663300
f0376_05,6,,375,train,26414840,26414840,4356994950
f1251_10,6,,388,train,26414840,26414840,4489025100
f1326_12,6,,317,train,26414840,26414840,3696844200
f1875_21,7,,179,train,26414840,26414840,2112482400
f1326_12,7,,317,train,26414840,26414840,3696844200
f0544_05,7,,371,train,26414840,26414840,4356994950
f4025_17,7,,180,train,26414840,26414840,2112482400
f0316_21,7,,380,train,26414840,26414840,4489025100
f0735_17,7,,342,train,26414840,26414840,3960904500
f0569_42,7,,297,train,26414840,26414840,3432783900
f0583_26,7,,365,train,26414840,26414840,4224964800
f3133_33,7,,182,train,26414840,26414840,2112482400
f1327_05,7,,322,train,26414840,26414840,3696844200
f0841_10,7,,390,train,26414840,26414840,4621055250
f0204_21,7,,355,train,26414840,26414840,4092934650
f0499_10,7,,296,train,26414840,26414840,3432783900
f0026_17,7,,364,train,26414840,26414840,4224964800
f0669_11,7,,274,train,26414840,26414840,3168723600
f1606_19,7,,152,train,26414840,26414840,1716391950
f0326_35,7,,381,train,26414840,26414840,4489025100
f3542_00,7,,165,train,26414840,26414840,1848422100
f3650_20,7,,160,train,26414840,26414840,1848422100
f3848_28,7,,183,train,26414840,26414840,2112482400
f0024_24,8,,375,train,26414840,26414840,4356994950
f1327_05,8,,322,train,26414840,26414840,3696844200
f0026_17,8,,364,train,26414840,26414840,4224964800
f0841_10,8,,390,train,26414840,26414840,4621055250
f1190_46,8,,268,train,26414840,26414840,3168723600
f0569_42,8,,297,train,26414840,26414840,3432783900
f1606_19,8,,152,train,26414840,26414840,1716391950
f0735_17,8,,342,train,26414840,26414840,3960904500
f0568_00,8,,359,train,26414840,26414840,4224964800
f0183_22,8,,389,train,26414840,26414840,4621055250
f3258_46,8,,178,train,26414840,26414840,2112482400
f0583_26,8,,365,train,26414840,26414840,4224964800
f0653_02,8,,346,train,26414840,26414840,4092934650
f3542_00,8,,165,train,26414840,26414840,1848422100
f3650_20,8,,160,train,26414840,26414840,1848422100
f0911_02,8,,384,train,26414840,26414840,4489025100
f1132_19,8,,358,train,26414840,26414840,4224964800
f2428_96,8,,176,train,26414840,26414840,1980452250
f0376_05,8,,375,train,26414840,26414840,4356994950
f3133_33,8,,182,train,26414840,26414840,2112482400
f0568_00,9,,359,train,26414840,26414840,4224964800
f0565_03,9,,337,train,26414840,26414840,3960904500
f1294_12,9,,332,train,26414840,26414840,3828874350
f1167_31,9,,296,train,26414840,26414840,3432783900
f0183_22,9,,389,train,26414840,26414840,4621055250
f0669_11,9,,274,train,26414840,26414840,3168723600
f3277_09,9,,178,train,26414840,26414840,2112482400
f0544_05,9,,371,train,26414840,26414840,4356994950
f0060_43,9,,304,train,26414840,26414840,3564814050
f0569_42,9,,297,train,26414840,26414840,3432783900
f3258_46,9,,178,train,26414840,26414840,2112482400
f0583_26,9,,365,train,26414840,26414840,4224964800
f1606_19,9,,152,train,26414840,26414840,1716391950
f0432_28,9,,311,train,26414840,26414840,3564814050
f2303_66,9,,181,train,26414840,26414840,2112482400
f0392_15,9,,393,train,26414840,26414840,4621055250
f0065_00,9,,380,train,26414840,26414840,4489025100
f0323_17,9,,328,train,26414840,26414840,3828874350
f4025_17,9,,180,train,26414840,26414840,2112482400
f0024_24,9,,375,train,26414840,26414840,4356994950
f0323_17,10,,328,train,26414840,26414840,3828874350
f1190_46,10,,268,train,26414840,26414840,3168723600
f3252_32,10,,183,train,26414840,26414840,2112482400
f3848_28,10,,183,train,26414840,26414840,2112482400
f0544_05,10,,371,train,26414840,26414840,4356994950
f0024_24,10,,375,train,26414840,26414840,4356994950
f0376_05,10,,375,train,26414840,26414840,4356994950
f0565_03,10,,337,train,26414840,26414840,3960904500
f0653_02,10,,346,train,26414840,26414840,4092934650
f0392_15,10,,393,train,26414840,26414840,4621055250
f0911_02,10,,384,train,26414840,26414840,4489025100
f1121_47,10,,238,train,26414840,26414840,2772633150
f1388_41,10,,160,train,26414840,26414840,1848422100
f0037_16,10,,404,train,26414840,26414840,4753085400
f0029_05,10,,248,train,26414840,26414840,2904663300
f0754_01,10,,286,train,26414840,26414840,3300753750
f1091_00,10,,412,train,26414840,26414840,4885115550
f0432_28,10,,311,train,26414840,26414840,3564814050
f1132_19,10,,358,train,26414840,26414840,4224964800
f0568_00,10,,359,train,26414840,26414840,4224964800
f1294_12,1,,332,train,26414840,26414840,3828874350
f0500_38,1,,339,train,26414840,26414840,3960904500
f2303_66,1,,181,train,26414840,26414840,2112482400
f0544_05,1,,371,train,26414840,26414840,4356994950
f0792_07,1,,388,train,26414840,26414840,4489025100
f3650_20,1,,160,train,26414840,26414840,1848422100
f1251_10,1,,388,train,26414840,26414840,4489025100
f3252_32,1,,183,train,26414840,26414840,2112482400
f1167_31,1,,296,train,26414840,26414840,3432783900
f0669_11,1,,274,train,26414840,26414840,3168723600
f1091_00,1,,412,train,26414840,26414840,4885115550
f1121_47,1,,238,train,26414840,26414840,2772633150
f0432_28,1,,311,train,26414840,26414840,3564814050
f4025_17,1,,180,train,26414840,26414840,2112482400
f1326_12,1,,317,train,26414840,26414840,3696844200
f1388_41,1,,160,train,26414840,26414840,1848422100
f0024_24,1,,375,train,26414840,26414840,4356994950
f1224_16,1,,255,train,26414840,26414840,2904663300
f2574_64,1,,162,train,26414840,26414840,1848422100
f1606_19,1,,152,train,26414840,26414840,1716391950
f0499_10,2,,296,train,26414840,26414840,3432783900
f0060_43,2,,304,train,26414840,26414840,3564814050
f1190_46,2,,268,train,26414840,26414840,3168723600
f0323_17,2,,328,train,26414840,26414840,3828874350
f0065_00,2,,380,train,26414840,26414840,4489025100
f0792_07,2,,388,train,26414840,26414840,4489025100
f0204_21,2,,355,train,26414840,26414840,4092934650
f0722_29,2,,341,train,26414840,26414840,3960904500
f0037_16,2,,404,train,26414840,26414840,4753085400
f1224_16,2,,255,train,26414840,26414840,2904663300
f0544_05,2,,371,train,26414840,26414840,4356994950
f1251_10,2,,388,train,26414840,26414840,4489025100
f0029_05,2,,248,train,26414840,26414840,2904663300
f0754_01,2,,286,train,26414840,26414840,3300753750
f0024_24,2,,375,train,26414840,26414840,4356994950
f0316_21,2,,380,train,26414840,26414840,4489025100
f0841_10,2,,390,train,26414840,26414840,4621055250
f0106_05,2,,317,train,26414840,26414840,3696844200
f0698_45,2,,416,train,26414840,26414840,4885115550
f3277_09,2,,178,train,26414840,26414840,2112482400
f3277_09,3,,178,train,26414840,26414840,2112482400
f0326_35,3,,381,train,26414840,26414840,4489025100
f0669_11,3,,274,train,26414840,26414840,3168723600
f0106_05,3,,317,train,26414840,26414840,3696844200
f0565_03,3,,337,train,26414840,26414840,3960904500
f1190_46,3,,268,train,26414840,26414840,3168723600
f3542_00,3,,165,train,26414840,26414840,1848422100
f0029_05,3,,248,train,26414840,26414840,2904663300
f1239_18,3,,266,train,26414840,26414840,3036693450
f0026_17,3,,364,train,26414840,26414840,4224964800
f0499_10,3,,296,train,26414840,26414840,3432783900
f1388_41,3,,160,train,26414840,26414840,1848422100
f0037_16,3,,404,train,26414840,26414840,4753085400
f1224_16,3,,255,train,26414840,26414840,2904663300
f2574_64,3,,162,train,26414840,26414840,1848422100
f3252_32,3,,183,train,26414840,26414840,2112482400
f0754_01,3,,286,train,26414840,26414840,3300753750
f0698_45,3,,416,train,26414840,26414840,4885115550
f0323_17,3,,328,train,26414840,26414840,3828874350
f0183_22,3,,389,train,26414840,26414840,4621055250
f0500_38,4,,339,train,26414840,26414840,3960904500
f0499_10,4,,296,train,26414840,26414840,3432783900
f0065_00,4,,380,train,26414840,26414840,4489025100
f1251_10,4,,388,train,26414840,26414840,4489025100
f0722_29,4,,341,train,26414840,26414840,3960904500
f3133_33,4,,182,train,26414840,26414840,2112482400
f0316_21,4,,380,train,26414840,26414840,4489025100
f0106_05,4,,317,train,26414840,26414840,3696844200
f1167_31,4,,296,train,26414840,26414840,3432783900
f0060_43,4,,304,train,26414840,26414840,3564814050
f3542_00,4,,165,train,26414840,26414840,1848422100
f0183_22,4,,389,train,26414840,26414840,4621055250
f0792_07,4,,388,train,26414840,26414840,4489025100
f0204_21,4,,355,train,26414840,26414840,4092934650
f3252_32,4,,183,train,26414840,26414840,2112482400
f0569_42,4,,297,train,26414840,26414840,3432783900
f0029_05,4,,248,train,26414840,26414840,2904663300
f1121_47,4,,238,train,26414840,26414840,2772633150
f0669_11,4,,274,train,26414840,26414840,3168723600
f0653_02,4,,346,train,26414840,26414840,4092934650
f3650_20,5,,160,train,26414840,26414840,1848422100
f0583_26,5,,365,train,26414840,26414840,4224964800
f0183_22,5,,389,train,26414840,26414840,4621055250
f0653_02,5,,346,train,26414840,26414840,4092934650
f0569_42,5,,297,train,26414840,26414840,3432783900
f0106_05,5,,317,train,26414840,26414840,3696844200
f0026_17,5,,364,train,26414840,26414840,4224964800
f1121_47,5,,238,train,26414840,26414840,2772633150
f2574_64,5,,162,train,26414840,26414840,1848422100
f1132_19,5,,358,train,26414840,26414840,4224964800
f1294_12,5,,332,train,26414840,26414840,3828874350
f1091_00,5,,412,train,26414840,26414840,4885115550
f3252_32,5,,183,train,26414840,26414840,2112482400
f0432_28,5,,311,train,26414840,26414840,3564814050
f1330_35,5,,282,train,26414840,26414840,3300753750
f3258_46,5,,178,train,26414840,26414840,2112482400
f0565_03,5,,337,train,26414840,26414840,3960904500
f0722_29,5,,341,train,26414840,26414840,3960904500
f0735_17,5,,342,train,26414840,26414840,3960904500
f1224_16,5,,255,train,26414840,26414840,2904663300
f0026_17,6,,364,train,26414840,26414840,4224964800
f2428_96,6,,176,train,26414840,26414840,1980452250
f3252_32,6,,183,train,26414840,26414840,2112482400
f0392_15,6,,393,train,26414840,26414840,4621055250
f1132_19,6,,358,train,26414840,26414840,4224964800
f1121_47,6,,238,train,26414840,26414840,2772633150
f3848_28,6,,183,train,26414840,26414840,2112482400
f0106_05,6,,317,train,26414840,26414840,3696844200
f0669_11,6,,274,train,26414840,26414840,3168723600
f0183_22,6,,389,train,26414840,26414840,4621055250
f0544_05,6,,371,train,26414840,26414840,4356994950
f3133_33,6,,182,train,26414840,26414840,2112482400
f1875_21,6,,179,train,26414840,26414840,2112482400
f0204_21,6,,355,train,26414840,26414840,4092934650
f1330_35,6,,282,train,26414840,26414840,3300753750
f0060_43,6,,304,train,26414840,26414840,3564814050
f0029_05,6,,248,train,26414840,26414840,2904663300
f0376_05,6,,375,train,26414840,26414840,4356994950
f1251_10,6,,388,train,26414840,26414840,4489025100
f1326_12,6,,317,train,26414840,26414840,3696844200
f1875_21,7,,179,train,26414840,26414840,2112482400
f1326_12,7,,317,train,26414840,26414840,3696844200
f0544_05,7,,371,train,26414840,26414840,4356994950
f4025_17,7,,180,train,26414840,26414840,2112482400
f0316_21,7,,380,train,26414840,26414840,4489025100
f0735_17,7,,342,train,26414840,26414840,3960904500
f0569_42,7,,297,train,26414840,26414840,3432783900
f0583_26,7,,365,train,26414840,26414840,4224964800
f3133_33,7,,182,train,26414840,26414840,2112482400
f1327_05,7,,322,train,26414840,26414840,3696844200
f0841_10,7,,390,train,26414840,26414840,4621055250
f0204_21,7,,355,train,26414840,26414840,4092934650
f0499_10,7,,296,train,26414840,26414840,3432783900
f0026_17,7,,364,train,26414840,26414840,4224964800
f0669_11,7,,274,train,26414840,26414840,3168723600
f1606_19,7,,152,train,26414840,26414840,1716391950
f0326_35,7,,381,train,26414840,26414840,4489025100
f3542_00,7,,165,train,26414840,26414840,1848422100
f3650_20,7,,160,train,26414840,26414840,1848422100
f3848_28,7,,183,train,26414840,26414840,2112482400
f0024_24,8,,375,train,26414840,26414840,4356994950
f1327_05,8,,322,train,26414840,26414840,3696844200
f0026_17,8,,364,train,26414840,26414840,4224964800
f0841_10,8,,390,train,26414840,26414840,4621055250
f1190_46,8,,268,train,26414840,26414840,3168723600
f0569_42,8,,297,train,26414840,26414840,3432783900
f1606_19,8,,152,train,26414840,26414840,1716391950
f0735_17,8,,342,train,26414840,26414840,3960904500
f0568_00,8,,359,train,26414840,26414840,4224964800
f0183_22,8,,389,train,26414840,26414840,4621055250
f3258_46,8,,178,train,26414840,26414840,2112482400
f0583_26,8,,365,train,26414840,26414840,4224964800
f0653_02,8,,346,train,26414840,26414840,4092934650
f3542_00,8,,165,train,26414840,26414840,1848422100
f3650_20,8,,160,train,26414840,26414840,1848422100
f0911_02,8,,384,train,26414840,26414840,4489025100
f1132_19,8,,358,train,26414840,26414840,4224964800
f2428_96,8,,176,train,26414840,26414840,1980452250
f0376_05,8,,375,train,26414840,26414840,4356994950
f3133_33,8,,182,train,26414840,26414840,2112482400
f0568_00,9,,359,train,26414840,26414840,4224964800
